"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X1.1.1.14",100981.166666667,58859.2878787879,28063.2,165628.488888889,23846.4666666667,470566.544517185,97343.2090909091,753927.141666666,63376.9424242425,143338.387878788,92957.0293111144,103057.150118203,45053.1333333333,250617.466666667,234352.247582205,216583.857575758,163042.824708625,238099.966666667,53236.1550893551,214732.663636364,105853.005128205,85966.5151515152,90179.6727272727,26186.8273504274,42590.1761904762,108527.15448098,360697.714545454,153786.844444444,52241.2728937729,162953.8,352548.627272728,186393.855555556,327786.477777778,94871.0225937184,85575.2333333334,23070.9212121212,61205.7658008659,133722.7,67317.6777777778,58968.6121212121,419564.744444445,93633.4513002364,72771.9624113475,69391.9234654235,85218.8121212122,44288.6794871795,152009.120858338,64972.8496453901,10854.0333333333,115740.401010101,105104.2,279674.244444444,50981.2834515366,84965.8998445998,127138.881818182,131930.797402598,179991.310638298,37886.4,52928.3070921986,200711.321212121,157416.678787879,217487.559942894,118590.536363636,206653.244588745,134320.833333333,148313.272727273,81707.3461637654,95072.4285714286,237455.943140075,82733.8047619048,189953.657575758,122178.554545455,42648,108758.031994955,109348.115151515,64688.7900432901,87495.5735930736,60248.2333333334,106033.765183752,37109.7606110202,244802.434343434,28034.3662004662,222940.366666667,91874.9545454546,74734.5523809524,73257.5373737374,79734.1666666667,108737.487878788,54656,65380.706060606,55133.8333333334,121809.117171717,218148.777777778,33902.3333333334,67314.1333333333,126935.344444444,667284.5,39665.2333333333,253967.151515152,424250.139393939,127308.257575758,110547.533333333,133801.406060606,114991.9,136418.655555556,194890.544444445,245749.533333334,22758.4090909091,104092.3,26060,128477.466666667,246878.166666667,75665.3424242424,42369.6,110096.733333333,60174.9454545455,140554,90278.0000000001,98884.8333333334,226930.721212121,204479.166666667,287303.566666667,161785.8,75268.0000000001,18498,87674.5,244363.6,305739.061616161,85313.2,52006.4666666667,1367.3,79287.9333333334,151748,132978.966666667,163006.918181818,728.266666666667
"X1.1.1.141",184341.75,120200.773863636,37611.8666666667,682837.317978395,127768.733333333,209563.582160393,304311.006060606,493885.4125,234521.772727273,92618.6384469697,315992.423633533,414561.707044589,69704.7125,100465.494444444,359353.472383409,443952.491856061,378948.334527972,738006.733333333,66392.5489947553,735450.806313131,338537.902724359,302018.544823232,264577.865151515,49720.3700854701,113346.996130952,318351.674145712,363544.848308081,269358.693055556,65323.3879807692,180811.822222222,347317.439709596,200243.296527778,71487.9743055555,314600.660081054,280056.1,50229.2585858586,211386.440692641,247916.795833333,159234.611111111,232875.03030303,1122953.6007716,164916.338061466,96297.1269503546,18456.0415695416,246574.496969697,136578.230769231,289728.351853746,185436.774468085,34508.3666666667,112456.395580808,350726.702083333,528290.088888889,76730.4994828605,209467.322581585,175356.923295455,393667.265827922,244527.438874113,11270.9708333333,154316.743971631,697378.96969697,422573.292340067,688522.085964124,341845.724242424,182200.38488456,349004.622222222,217241.848484848,153343.225811305,57459.3696428572,593206.379745078,196714.517857143,586643.605050505,389086.436363636,141246.3,220749.669759555,324564.687878788,164108.642965368,337180.318308081,139927.633333333,235528.008571083,100333.837230633,120312.636167228,26290.0219114219,287265.966666667,546159.885669192,169951.171428571,241301.121906566,50920.46875,179427.765530303,382592,15137.6151515152,141590.010416667,46745.3630681818,939602.288888889,102343.572916667,251883.2,170491.120833333,129926.166666667,5327.56666666667,154273.101010101,248990.448484848,73427.6439393939,137230.022916667,386263.648484848,337543.397916667,44080.2319444445,292182.103472222,455878.514583333,28281.1164772727,698215.7,61180,347756.710416667,576318.5,437534.172727273,275687.4,207254.6,160441.163636364,95651.40625,216491.333333333,315779.010416667,422797.636363636,260393.15625,229506.166666667,346865.6,246646.666666667,12139.3125,56001.5,143718.134722222,307806.392929293,47006.04375,2793.13333333333,1246.3,247419.266666667,370288.666666667,332416.26875,304741.780871212,728.266666666667
"X1.1.1.156",108535.111111111,76515.2982323232,34202.2222222222,230544.156635802,35541.0222222222,315658.366495207,145710.613131313,547717.213888888,100343.324242424,142548.588510101,130652.200227698,140292.296833371,37858.3694444445,330015.392857143,193627.997942955,247628.354924242,145263.971231546,288339.847619048,29136.8892482517,271509.441919192,140839.701602564,136751.387626263,108681.127272727,31268.0641025641,69300.9771825396,181426.990267416,332589.867121212,166689.719444444,54267.3105769231,136665.511111111,419154.732449495,94857.4097222222,44142.1319444444,177403.073387369,138910.1,25343.5676767677,118384.146897547,124122.947222222,72493.5222222222,84329.698989899,552813.611419753,99273.171935157,60573.1719351571,72876.4953379953,116322.387878788,80376.9102564102,203955.127619632,92973.8369469773,19752.5,116596.462878788,127422.2875,343970.374603174,87935.1360309017,84325.570027195,105295.12790404,218088.978192641,157924.743773218,30033.7083333333,81716.5451874367,314836.445454545,168578.252693603,378486.073398882,184472.111255411,244695.768109668,159658.088888889,157752.393939394,102226.934619754,70372.9551587302,295385.364474296,103280.430952381,264200.453535354,157724.062121212,70537.0666666666,114734.295908819,155509.154689755,96840.4837662337,138004.376010101,85584.3666666666,145583.278910304,46717.4970121191,270953.428002245,16184.1295260296,267677.188888889,168702.810732323,104528.857142857,110208.069570707,37622.2430555556,103254.437121212,105408,57748.2272727273,92664.4375,107640.484217172,291096.422222222,60991.9791666666,69311.7555555556,149202.641666667,397332.722222222,37021.8333333333,298698.626262626,303752.26060606,108145.325757576,103623.284722222,222836.727272727,161340.490277778,134170.652777778,217900.673611111,251494.579166667,7797.52840909091,196275.255555556,33920,185241.804166667,317116.055555555,140834.87979798,81788.4,125953.266666667,84365.8767676768,122419.0625,132591.333333333,189447.104166667,188559.134343434,222910.5625,382959.633333333,145314.685714286,143366.666666667,15029.625,53605.2777777778,272213.736111111,291129.105050505,65624.6041666667,64080.1111111111,746.166666666668,141671.444444444,228769.333333333,161064.465277778,219309.313762626,0
"X1.1.1.157",73846.6666666667,56640.4424242424,23916.1333333333,178649.566666667,28464.1333333333,249855.413747954,96767.7848484849,423236.3,67571.7515151515,112990.409090909,103126.173133958,106424.81678487,35109.8,212542.2,186871.459703417,171199.348484849,164745.46993007,230853.466666667,54139.7674436674,205547.593939394,106756.869230769,97208.696969697,88997.4454545455,21235.147008547,39232.9666666667,98477.1969052225,223066.535757576,112459.955555556,46863.0721611722,100737.333333333,287766.821212121,113349.811111111,114856.855555556,93727.7035460994,82430.4666666667,20784.3757575758,61202.5363636364,100150,57847.0888888889,64546.9575757576,378433,75435.106855792,53380.2624113475,57534.9238539239,79041.3575757576,42704.5897435898,143039.05333697,57116.6496453901,10485.1333333333,90726.502020202,103793.333333333,217367.488888889,53978.3278959811,77369.5150738151,82774.1303030303,129337.509090909,121864.010638298,24717.6666666667,49872.8070921986,203268.175757576,135524.424242424,211305.59587363,111040.272727273,134369.593939394,115875.566666667,100053.212121212,67479.5916183108,40488.5333333333,217425.675696408,69426.3666666667,190492.648484848,118378.509090909,41298.3,90905.4470465705,103276.73030303,58184.8181818182,98568.8043290043,48985,103541.186395874,33191.1221494817,182652.846464646,20304.5785547785,182109.4,120592.897979798,62474.4,72812.7747474748,63161.5,108307.242424242,78080,50793.9454545455,54494.1666666667,101191.201010101,239303.288888889,33902.3333333334,63650.9333333333,115399.022222222,325056.333333333,36231.2666666667,184660.303030303,235917.745454545,91624.6818181818,92498.3,121799.078787879,130694.9,131908.511111111,184875.288888889,204964.833333333,23171.3181818182,145735.266666667,20600,118892.1,204181,101653.351515152,59579.2,80977.4666666667,65937.7575757576,98987.5,74245.3333333334,98884.8333333334,163741.709090909,141469.833333333,266478.2,128050,72626.6666666668,18498,51812.3333333333,191644.4,201616.456565657,71699.3,41151.8666666667,992.199999999999,76099.0666666667,127938.666666667,138755.366666667,140289.536363636,1092.4
"X1.1.1.169",141520.305555556,77968.491540404,26401.7111111111,286896.497916667,46656.3777777778,227991.726568467,162812.824747475,413833.715277778,114424.563636364,86013.8033459596,127967.397109288,164701.556368203,39697.7180555555,159005.622222222,191562.7425317,295412.892613636,186626.019648407,355162.6,33101.9535207848,308388.376010101,188300.175160256,125158.279671717,111549.409090909,35391.7897435897,86997.6362103175,239505.031248657,309580.368207071,199149.209722222,49473.752724359,125882.333333333,253269.542992424,94038.2715277778,90537.2493055556,224944.538466734,180227.6,22798.004040404,149281.131240981,135414.590277778,92050.6222222222,90808.4404040404,650804.034722222,126588.562411348,57952.5957446808,34310.3146853147,149779.018181818,102143.474358974,223806.349757911,123722.805200946,25763.2666666667,82433.4390151515,159674.260416667,377460.311111111,50478.3494237589,93818.006497669,120953.760921717,278916.612472944,155782.21411052,16503.9208333333,105110.940425532,396184.881818182,183075.943181818,483992.95866223,233324.121212121,184381.018867244,196865.605555556,161766.909090909,117440.918891038,71010.1371031746,371019.027366959,121964.405952381,283697.014141414,193787.965151515,89348.6833333333,133870.360399884,197742.367171717,115342.91482684,160243.469318182,105049.666666667,150794.701484257,57220.1985917894,154037.759848485,16665.3292152292,187118.577777778,214807.489457071,130246.823809524,137916.765088384,39411.2881944444,95386.4943181818,136640,28067.0424242424,111834.21875,62939.4597853535,361273.577777778,76981.78125,94598.3111111111,101796.593055556,209690.111111111,21426.8666666667,179459.727272727,234210.642424242,71840.6363636364,105320.492361111,289559.975757576,151785.178472222,77476.6263888889,225079.178472222,304669.239583333,12122.0823863636,254697.311111111,46340,230045.085416667,424797.444444444,161805.541414141,99934.4,150273.933333333,71493.2626262626,80309.53125,166244,239955.21875,244039.392929293,221181.28125,190526.733333333,154656,185834,9827.0625,44758.2222222222,160321.8625,225526.564646465,35181.1520833333,20846.2888888889,814.733333333333,184544.355555556,281739.333333333,154016.132638889,231595.426578283,364.133333333333
"X1.1.1.17",23678.3333333333,23916.6022727273,6172.66666666667,46451.7322530864,6716.66666666667,24203.4222585925,31993.7045454545,47895.2291666667,21850.7878787879,37371.6647727273,30974.1743777794,23079.4739788547,9467.95833333334,104549.111111111,51783.0126799914,44604.4079545455,33503.5206876457,63566,11668.9206002331,46603.4873737374,28074.4567307692,35308.827020202,27686.3196969697,6328.76923076923,15205.306547619,34353.27724049,40213.4933838384,27405.2083333333,19991.0144230769,16107.2222222222,129547.828914141,14796.4375,12022.7708333333,36303.3232016211,26710,6224.61616161616,21982.9543290043,21653.7916666667,15522.5555555556,18991.2727272727,118814.260802469,18884.2978723404,12397.2978723404,23376.8228438228,23843.2727272727,15080.4230769231,54857.1451513912,17683.524822695,3804,31280.7310606061,27571.3541666667,59146.6666666667,23566.5403368794,17394.7027000777,15626.6950757576,44766.450487013,23220.8011524823,7899.34166666667,16560.170212766,58556.2272727273,30022.3745791246,75014.5025904946,37275.8181818182,67296.4159451659,33781.4722222222,19987.6363636364,21570.3341929938,13653.8154761905,63204.8271255931,18342.1428571429,61713.9898989899,31711.7272727273,13251.25,26176.084251446,33904.5075757576,20758.2331168831,33510.7133838384,14587,39845.4617585429,8869.03447217676,76933.0103815937,4626.39976689977,75218.3333333333,32631.192550505,20970.0714285714,23963.5700757576,18679.6041666667,48555.3522727273,19520,23569.6363636364,22677.6875,45577.6433080808,59856.6666666667,13789.0625,12880.6666666667,44118.4861111111,12709.6666666667,12326,77640.7979797979,25675.6363636364,31013.2954545455,34653.9791666667,41821.6363636364,54816.3958333333,73856.7083333333,84560.6458333333,58822.2291666667,3506.14204545455,36534.6666666667,6360,40949.6875,62682.6666666667,25058.1212121212,14884,20298,16614.9393939394,39993.8125,22802,39459.6875,37035.3939393939,37090.3125,106964,26587,26386,10405.125,10190.3333333333,90864.6805555555,32106.9696969697,35532.6875,21606.6666666666,242,27431.3333333333,41271,55881.2708333333,49162.1799242424,0
"X1.1.1.170",113395.611111111,68864.7353535354,28852.8222222222,223067.482098765,37262.8888888889,262440.494980906,138126.320707071,435623.134722223,93248.9151515152,145897.87979798,125633.651270479,131164.518387182,34572.7777777778,313516.844444444,189184.906726843,237022.984848485,159627.044599845,289283.666666667,40245.6069153069,260289.783838384,140212.146153846,129966.858585859,108994.571212121,28640.4905982906,64500.6873015873,172073.227681066,272526.935353536,158029.333333333,51949.8084249084,122646.866666667,401078.512121212,141956.9,170742.433333333,156249.89658899,128009.4,24180.8686868687,104468.1501443,116166.688888889,79601.8,81786.4868686869,539509.267901235,99731.6047281324,56567.360283688,77685.7000777001,110365.575757576,70310.9487179488,203759.671885797,94244.1522458629,17363.2666666667,109049.77020202,126893.05,304000.077777778,66208.7973995272,88303.1597125097,129903.091919192,196394.550432901,144813.577068558,23807.3333333334,73092.1773049646,297407.157575758,162236.201683502,337159.364950416,175745.660606061,237820.631457431,173425.761111111,130919.787878788,92603.6268214056,68719.2396825397,279729.418284316,91940.6214285715,247612.44040404,145566.257575758,65357.7166666667,116297.50446929,165524.541919192,93785.4294372295,127639.414718615,76836.6000000001,134215.37908876,43490.0178396072,247078.380695847,18013.7069153069,251186.755555556,162488.968686869,93785.7523809524,102282.803030303,48884.7222222222,113331.224242424,101504,48778.5878787879,83840.1666666667,109030.598989899,278323.177777778,55026.3333333334,89406.6888888889,148716.4,294671.222222223,47470.2,266993.696969697,239936.454545455,97270.6515151516,94965.3222222223,210128.521212121,149517.611111111,131104.688888889,224413.8,276377.3,15257.6818181818,188852.688888889,36960,165781.3,323189.222222222,131797.004040404,77668.6,121011.066666667,83755.0646464646,138172,121408.666666667,165914.833333333,225825.346464647,185188.5,370790.8,163435.2,125021.333333333,18498,44954.1111111112,256054.8,235256.743434344,76115.7666666667,60598.5111111111,734.066666666667,124652.577777778,197925,150155.677777778,189899.441414142,364.133333333333
"X1.1.1.173",45970.2777777777,21884.4323232323,11150.5555555556,80755.0077160494,11943.1555555556,79209.0706102407,54889.6479797979,131958.822222222,37180.3757575757,19753.9434343434,39508.929485172,44033.1442830875,12936.7111111111,68594.4087301587,71507.9362009149,91333.8242424241,50499.2033411033,110601.004761905,3912.16534576535,86015.1414141414,55817.4256410256,38657.0707070707,31599.2560606061,11287.0256410256,27802.3492063492,79177.5571827698,101748.472323232,63817.911111111,13014.3120879121,40866.4666666666,136033.993939394,30834.8888888889,14672.1111111111,72958.3359000337,58127.1999999999,8354.83232323232,49538.9808802308,42441.7555555555,28651.0444444444,28292.9232323232,216381.306172839,39282.545491388,20783.545491388,5530.7738927739,48319.0787878787,34506.5641025641,97108.2522484606,39371.0835528537,8637.99999999999,31100.5621212121,50527.45,128631.050793651,8746.18378926039,28314.6532634033,36772.5373737373,90206.2426406925,51046.5640493076,3458.86666666666,35036.9606889564,125326.421212121,50181.3084175084,159973.115397132,78146.6077922077,81663.6152236652,62560.9277777777,52706.9393939393,43117.4481901077,24485.5253968254,123101.061535627,38956.8023809523,96240.5131313131,59826.5712121212,28637.7166666666,45963.3528273145,63615.8588023087,36671.3662337662,44815.7307359307,34668.0666666666,43435.1892296828,17046.631221261,71855.7701459034,6462.85423465424,90160.4888888889,57889.6934343434,43630.3095238095,42076.504040404,2902.88888888889,18199.3212121212,35136,2495.27272727273,34236.9999999999,22340.494949495,100988.955555556,24644.6666666666,23090.2888888889,31122.9777777778,69002.5555555555,701.333333333333,91789.4848484848,78822.006060606,16814.7575757576,32895.5555555555,96167.2727272726,30625.2444444444,1276.44444444444,56079.7777777777,99936.5333333332,412.909090909091,66245.2888888889,14840,75566.0666666666,138618.888888889,45009.9313131313,26723.8,48397.8666666666,19136.501010101,37561,54773.3333333333,78201.6666666666,79022.0767676767,70507.9999999999,25563.9333333333,49746.2285714286,61944.6666666666,0,17461.4444444444,75700,80324.9171717171,1730.66666666667,14916.1111111111,322.666666666667,61949.111111111,94965.3333333332,35001.4444444444,79175.9292929292,0
"X1.1.1.2",615229.555555556,326748.776767677,271912.444444444,1176614.69444444,172398.577777778,1426517.70119242,635931.82020202,2391492.81111111,414135.309090909,708482.782323232,592155.21887675,597358.70491388,272384.855555555,649148.365079365,1396444.67041233,1199399.54090909,1179465.5999223,1698878.51428571,307882.407653458,1151752.91919192,826200.026923077,384923.126262626,451618.139393939,153644.188034188,317838.924603175,907540.770624175,1439910.56343434,836437.011111111,238649.21007326,675563.733333333,841273.277272727,882379.638888889,379674.527777778,785070.701384667,695462.266666667,120639.143434343,552316.557864358,748634.544444444,346444.577777778,360301.567676768,2811476.01111111,588961.953259034,375869.508814589,283879.14996115,675104.145454545,387109.025641026,1152319.02565791,502982.962242486,95024.6666666667,519212.956565656,745665.35,1561751.48571429,139602.693802769,489416.911810412,737477.776262626,1085834.22359307,813757.233519081,77758.5666666667,440230.094832827,1579173.18787879,795274.612121212,1807386.25342483,964987.883982684,841130.947763348,879324.422222222,680072.606060606,556653.274937828,510813.846031746,1821098.23016889,532521.942857143,1141066.46868687,899443.387878788,330218.733333333,722773.501514089,843718.407215007,499713.470995671,576575.64025974,409457.2,664547.338858187,219890.820968748,500508.256565657,203577.724320124,667055.244444444,718198.782323232,562664.571428571,524734.787373737,430977.194444444,335187.554545455,437248,89979.9393939394,368790.416666667,295649.189393939,1615872.53333333,254922.25,436264.977777778,393094.211111111,1630214.44444444,157163.333333333,558127.151515151,1449814.47272727,326289.757575758,653013.361111111,1144049.93939394,424469.205555556,141888.833333333,707617.694444444,1575650.18333333,153206.659090909,831408.311111111,196320,1004111.61666667,1931790.44444444,691571.753535353,371458.4,656489.6,570178.18989899,549876.25,634826.666666667,809115.75,1813219.76565657,893261.583333333,1159038.8,789012.685714285,643829.333333333,4624.5,449025.555555555,384081.833333333,1563028.87272727,194895.083333333,53714.2222222222,9599.33333333333,690583.555555556,1110994.66666667,614513.638888889,1215151.45707071,3641.33333333333
"X1.1.1.205",32981.8333333333,24574.7606060606,10336.8,59251.5388888889,8514.8,124317.427386798,37041.8378787879,195519.4125,23837.3878787879,56826.8106060606,40291.0048264974,33935.1861702128,16021.9666666666,108632.477777778,87472.0126799913,78685.9954545454,94505.6482517483,89238.7999999999,40096.2583139083,71564.9373737374,50125.5807692308,34454.0353535353,34805.353030303,9146.27521367521,16694.8357142857,41236.3439071567,99855.685050505,53000.4555555555,22175.7397435897,43382.8888888889,143165.091414141,76596.3944444444,58050.7722222222,35950.8565349544,31665.8,9289.41616161615,23141.8876623377,43314.5,28922.9777777778,22310.806060606,150925.055555555,39871.8089834515,23899.2978723404,28151.0963480963,31860.8727272727,16401.0769230769,68604.9642753228,24511.7914893617,4065.8,44363.4338383838,39340.1666666666,89688.4888888889,29926.6417257683,31860.5490675991,44120.4409090909,55149.112987013,54875.6053191489,12248.1,19747.9702127659,76394.6606060606,51704.606060606,81662.9109238279,45458.8181818182,78163.6992784992,51207.5388888889,41843.6363636364,30087.9341929937,31391.5571428571,91921.4134503793,28380.9261904762,71861.1232323232,43434.3272727272,15150.05,41691.2996360613,41212.7075757576,25216.9497835498,34243.6383838384,20324,43375.8325918762,12964.8200490998,93306.9171717171,10574.5972027972,86567.7333333332,33650.2439393939,26912.4714285714,26678.0853535353,62457.0833333333,48902.7272727273,19520,25321.0363636364,23635.4166666667,56878.8196969697,78622.6222222221,13430.5,25116.6,55345.6333333333,159909,23379.2666666667,92836.7979797979,110415.836363636,43513.7954545455,44350.0499999999,50800.8363636364,48997.65,71946.0111111111,86333.6222222222,118752.916666667,19912.2045454545,37180.6,10000,48907.0166666666,100873.333333333,27415.6545454545,15359.2,36298.8,35640.2727272727,45899.25,31086,38270.75,60050.8606060606,61948.25,121782.2,60153,27518,9249,27847.6666666666,97178.2888888888,86387.2141414141,41715.55,22199.5333333333,508.199999999999,29694.4,52422,56142.2833333333,61560.059090909,182.066666666667
