"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X2.1.1.56",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X2.1.1.6",452,318.6,415.4,2195.2,94.4,3257.4,838.4,1780.4,541.8,1924,837.4,0,980.4,200.6,8634,301.2,1266.2,4370.4,63.8,227.6,601.8,20,833.6,169.8,72.4,119.2,362.2,608.2,734.2,0,2349.6,294.6,63.4,134.6,617.4,145.4,95,965,208.6,286.6,3891,814.2,1323,0,1504.8,210,10792.6,218.8,71.4,1852.4,1806,588.8,34.2,1101.6,48.8,808.8,2150.6,55.2,869.4,3108.8,185,1502.6,861,280.6,968.2,0,2431.8,445.6,5084.4,667.6,2767.4,2482.8,101.4,2248.8,259.6,217.4,612.4,129,1575.8,26.4,1226.6,1248.4,710.2,216.8,949.2,724.4,0,936,0,58.2,0,2170.8,1778.2,0,132.8,369.4,365,157.8,0,3000.6,0,3493.4,357.6,527.2,124.2,1383.2,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,5288,0,0,0,404.2,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X2.1.1.60",0,0,0,153,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,340.8,20,0,0,0,0,0,867.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X2.1.1.63",452,389.1,415.4,2144.2,94.4,3287.5914893617,838.4,2248.4,541.8,3077.5,1944.19787234043,9.93617021276596,980.4,1333.1,13033.8510638298,982.8,1266.2,4370.4,63.8,227.6,601.8,20,2858.3,169.8,72.4,128.689361702128,362.2,608.2,734.2,0,2349.6,294.6,63.4,135.685106382979,617.4,145.4,95,965,208.6,286.6,3891,815.497872340425,1331.29787234043,0,1504.8,210,10960.2595744681,220.991489361702,71.4,4001.9,1843.5,588.8,37.136170212766,1101.6,48.8,808.8,2167.85531914894,55.2,870.570212765958,3108.8,185,1503.91914893617,861,280.6,968.2,0,2452.4170212766,445.6,5090.76170212766,667.6,2767.4,2482.8,101.4,2251.33191489362,259.6,1422.6,612.4,129,1579.05531914894,30.2085106382979,1226.6,1248.4,710.2,216.8,949.2,724.4,0,17714.5,0,58.2,0,2170.8,1778.2,1434.25,132.8,369.4,365,157.8,0,3000.6,8035.25,3493.4,357.6,527.2,124.2,27656.95,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,5288,0,4624.5,0,11184.7,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X2.1.1.67",0,0,0,51,0,3740.3829787234,0,0,0,0,2.59574468085106,19.8723404255319,0,0,3.70212765957447,0,10,0,0,0,0,0,0,0,0,18.9787234042553,0,0,0,0,0,0,0,2.17021276595745,0,0,0,0,0,0,0,2.59574468085106,16.5957446808511,0,0,0,20491.3191489362,4.38297872340426,0,0,0,0,5.87234042553191,0,0,0,2160.51063829787,0,2.34042553191489,0,0,2.63829787234043,0,0,0,0,2573.23404255319,0,12.7234042553191,0,0,0,0,5.06382978723404,0,0,0,0,6.51063829787234,7.61702127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.1.1.77",150.666666666667,137.533333333333,138.466666666667,1309.73333333333,31.4666666666667,15494.9985815603,279.466666666667,801.466666666667,180.6,1154,780.849645390071,79.4893617021277,326.8,2331.86666666667,4847.47517730496,5410.8,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,3009.33333333333,56.6,24.1333333333333,115.648226950355,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,53.5475177304965,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,281.782978723404,507.382978723404,0,501.6,70,72125.4765957447,90.4652482269504,23.8,1572.8,677,196.266666666667,34.8893617021277,367.2,16.2666666666667,269.6,8632.57588652482,18.4,299.16170212766,1036.26666666667,1300.66666666667,511.419858156028,405,1068.53333333333,322.733333333333,0,9415.53617021277,2166.53333333333,1745.69361702128,222.533333333333,922.466666666667,827.6,33.8,1678.85531914894,86.5333333333333,1880.26666666667,204.133333333333,43,551.309219858156,1064.26808510638,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,33869,0,19.4,0,723.6,592.733333333333,2868.5,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,16070.5,1164.46666666667,119.2,175.733333333333,41.4,53008.5666666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,38532,0,9249,0,21695.7333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X2.1.1.79",602.666666666667,503.133333333333,553.866666666667,2841.93333333333,125.866666666667,22647.4411347518,1117.86666666667,2893.86666666667,722.4,3847,2348.76028368794,29.8085106382979,1307.2,2532.46666666667,16404.219858156,10000,1738.26666666667,6623.2,85.0666666666667,3251.46666666667,802.4,26.6666666666667,4035.93333333333,226.4,96.5333333333333,187.401418439716,482.933333333333,5348.93333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,182.721985815603,823.2,193.866666666667,126.666666666667,1286.66666666667,6592.13333333333,382.133333333333,12440,1089.49361702128,1788.89361702128,0,2006.4,280,41767.7787234043,298.30780141844,95.2,4858.2,2483,785.066666666667,54.4085106382979,1468.8,65.0666666666667,1078.4,10590.8992907801,73.6,1162.71063829787,4145.06666666667,8919.66666666667,2007.42411347518,1974,7199.13333333333,1290.93333333333,0,6680.25106382979,4630.13333333333,6798.28510638298,890.133333333333,3689.86666666667,3310.4,135.2,9368.99574468085,346.133333333333,2097.66666666667,816.533333333333,172,2110.83262411348,2096.62553191489,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,34805,0,77.6,0,2894.4,2370.93333333333,2868.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,16070.5,4657.86666666667,476.8,702.933333333333,165.6,54391.7666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,31764,0,9249,0,22099.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X2.1.1.85",0,0,0,51,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,340.8,10,0,0,0,0,0,867.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X2.1.1.95",0,0,0,51,0,30.1914893617021,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,0,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,167.659574468085,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,17.2553191489362,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,20.6170212765957,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.1.1.98",150.666666666667,137.533333333333,138.466666666667,748.733333333333,31.4666666666667,4243.65815602837,279.466666666667,801.466666666667,180.6,1154,771.764539007092,9.93617021276596,326.8,1199.36666666667,4834.51773049645,4729.2,432.066666666667,1854.8,21.2666666666667,1549.86666666667,200.6,6.66666666666667,1274.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,2471.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,3226.53333333333,95.5333333333333,2333,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,1572.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,2133.78865248227,18.4,290.970212765957,1036.26666666667,1300.66666666667,502.185815602837,405,1068.53333333333,322.733333333333,0,1675.2170212766,2166.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,1661.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,6804,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X2.1.2.1",1506.66666666667,1375.33333333333,1384.66666666667,7487.33333333333,314.666666666667,42436.5815602837,2794.66666666667,8014.66666666667,1806,11540,7717.64539007092,99.3617021276596,3268,6331.16666666667,48345.1773049645,24148,4270.66666666667,16558,212.666666666667,8128.66666666667,2006,66.6666666666667,8403.33333333333,566,241.333333333333,492.22695035461,1207.33333333333,13372.3333333333,2447.33333333333,0,7832,982,211.333333333333,459.517730496454,2058,484.666666666667,316.666666666667,3216.66666666667,16480.3333333333,955.333333333333,23330,2726.97872340426,4492.97872340426,0,5016,700,104838.595744681,751.248226950355,238,15728,6207.5,1962.66666666667,143.36170212766,3672,162.666666666667,2696,21337.8865248227,184,2909.70212765957,10362.6666666667,13006.6666666667,5021.85815602837,4050,10685.3333333333,3227.33333333333,0,16752.170212766,11575.3333333333,17011.6170212766,2225.33333333333,9224.66666666667,8276,338,16611.3191489362,865.333333333333,3737.66666666667,2041.33333333333,430,5285.21985815603,15501.085106383,4088.66666666667,4161.33333333333,2367.33333333333,722.666666666667,3164,2414.66666666667,0,87012.5,0,194,0,7236,5927.33333333333,7171.25,442.666666666667,1231.33333333333,1216.66666666667,526,0,10002,40176.25,11644.6666666667,1192,1757.33333333333,414,135979.416666667,0,0,2452.66666666667,0,3222.66666666667,220,1568.66666666667,432,968,306.666666666667,0,900,0,2358,0,2,68040,0,23122.5,0,55249.8333333333,2261.33333333333,1298,205.333333333333,242,2057.33333333333,0,3058.66666666667,867.333333333333,1820.66666666667
"X2.1.2.10",904,825.2,830.8,4339.4,188.8,19851.3744680851,1676.8,4808.8,1083.6,6924,4626.69361702128,29.8085106382979,1960.8,3798.7,29001.5531914894,27352.8,2562.4,11128.8,127.6,9299.2,1203.6,40,5042,339.6,144.8,266.868085106383,724.4,14830.4,1468.4,0,4699.2,589.2,126.8,272.455319148936,1234.8,290.8,190,1930,19359.2,573.2,13998,1632.29361702128,2670.89361702128,0,3009.6,420,32166.1787234043,444.174468085106,142.8,9436.8,3724.5,1177.6,77.2085106382979,2203.2,97.6,1617.6,9561.96595744681,110.4,1742.31063829787,6217.6,7804,3009.15744680851,2430,6411.2,1936.4,0,6191.45106382979,12999.2,10187.885106383,1335.2,5534.8,4965.6,202.8,9959.19574468085,519.2,2242.6,1224.8,258,3161.36595744681,6214.22553191489,2453.2,2496.8,1420.4,433.6,1898.4,1448.8,0,52207.5,0,116.4,0,4341.6,3556.4,4302.75,265.6,738.8,730,315.6,0,6001.2,24105.75,6986.8,715.2,1054.4,248.4,81587.65,0,0,1471.6,0,1933.6,132,941.2,259.2,580.8,184,0,540,0,1414.8,0,1.2,24960,0,13873.5,0,33149.9,1356.8,778.8,123.2,145.2,1234.4,0,1835.2,520.4,1092.4
"X2.1.2.11",301.333333333333,275.066666666667,276.933333333333,1497.46666666667,62.9333333333333,4807.31631205674,558.933333333333,1602.93333333333,361.2,2308,1543.52907801418,19.8723404255319,653.6,2398.73333333333,9669.03546099291,9458.4,864.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,2548.26666666667,113.2,48.2666666666667,98.445390070922,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,91.9035460992908,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,4666,545.395744680851,898.595744680851,0,1003.2,140,811.71914893617,150.249645390071,47.6,3145.6,1279,392.533333333333,28.6723404255319,734.4,32.5333333333333,539.2,2141.57730496454,36.8,581.940425531915,2072.53333333333,2601.33333333333,1004.37163120567,810,2137.06666666667,645.466666666667,0,818.434042553191,4333.06666666667,3402.32340425532,445.066666666667,1844.93333333333,1655.2,67.6,3322.26382978723,173.066666666667,1350.13333333333,408.266666666667,86,1057.04397163121,2075.2170212766,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,34181,0,38.8,0,1447.2,1185.46666666667,2868.5,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,16070.5,2328.93333333333,238.4,351.466666666667,82.8,53469.6333333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,3032,0,9249,0,21830.4666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X2.1.2.2",301.333333333333,275.066666666667,276.933333333333,1599.46666666667,62.9333333333333,12289.3163120567,558.933333333333,1602.93333333333,361.2,2308,1543.52907801418,19.8723404255319,653.6,2398.73333333333,9669.03546099291,26610.4,844.133333333333,5301.6,42.5333333333333,8995.73333333333,401.2,13.3333333333333,2548.26666666667,113.2,48.2666666666667,98.445390070922,241.466666666667,14019.4666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,91.9035460992908,411.6,96.9333333333333,63.3333333333333,643.333333333333,19081.0666666667,191.066666666667,6738,545.395744680851,898.595744680851,0,1003.2,140,20967.7191489362,150.249645390071,47.6,3145.6,1279,392.533333333333,28.6723404255319,734.4,32.5333333333333,539.2,5649.57730496454,36.8,581.940425531915,2072.53333333333,5079.33333333333,1004.37163120567,1046,4087.06666666667,645.466666666667,0,3350.43404255319,12405.0666666667,3402.32340425532,445.066666666667,1844.93333333333,1655.2,67.6,5140.26382978723,173.066666666667,1350.13333333333,408.266666666667,86,1057.04397163121,2075.2170212766,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,34181,0,38.8,0,1447.2,1185.46666666667,2868.5,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,16070.5,2328.93333333333,238.4,351.466666666667,82.8,53469.6333333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,16640,0,9249,0,21830.4666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X2.1.2.9",452,412.6,415.4,2246.2,94.4,12730.9744680851,838.4,2404.4,541.8,3462,2315.29361702128,29.8085106382979,980.4,3598.1,14503.5531914894,14187.6,1296.2,5564.4,63.8,4649.6,601.8,20,3822.4,169.8,72.4,147.668085106383,362.2,7415.2,734.2,0,2349.6,294.6,63.4,137.855319148936,617.4,145.4,95,965,9679.6,286.6,6999,818.093617021276,1347.89361702128,0,1504.8,210,31451.5787234043,225.374468085106,71.4,4718.4,1918.5,588.8,43.0085106382979,1101.6,48.8,808.8,6401.36595744681,55.2,872.910638297872,3108.8,3902,1506.55744680851,1215,3205.6,968.2,0,5025.65106382979,6499.6,5103.48510638298,667.6,2767.4,2482.8,101.4,4983.39574468085,259.6,2025.2,612.4,129,1585.56595744681,3112.82553191489,1226.6,1248.4,710.2,216.8,949.2,724.4,0,51271.5,0,58.2,0,2170.8,1778.2,4302.75,132.8,369.4,365,157.8,0,3000.6,24105.75,3493.4,357.6,527.2,124.2,80204.45,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,20412,0,13873.5,0,32745.7,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X2.1.3.3",301.333333333333,275.066666666667,276.933333333333,1497.46666666667,62.9333333333333,8487.31631205674,558.933333333333,1602.93333333333,361.2,2308,1543.52907801418,19.8723404255319,653.6,2398.73333333333,9669.03546099291,9458.4,864.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,2548.26666666667,113.2,48.2666666666667,98.445390070922,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,91.9035460992908,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,4666,545.395744680851,898.595744680851,0,1003.2,140,20967.7191489362,150.249645390071,47.6,3145.6,1279,392.533333333333,28.6723404255319,734.4,32.5333333333333,539.2,4267.57730496454,36.8,581.940425531915,2072.53333333333,2601.33333333333,1004.37163120567,810,2137.06666666667,645.466666666667,0,3350.43404255319,4333.06666666667,3402.32340425532,445.066666666667,1844.93333333333,1655.2,67.6,3322.26382978723,173.066666666667,1350.13333333333,408.266666666667,86,1057.04397163121,2075.2170212766,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,34181,0,38.8,0,1447.2,1185.46666666667,2868.5,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,16070.5,2328.93333333333,238.4,351.466666666667,82.8,53469.6333333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,13608,0,9249,0,21830.4666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X2.1.4.1",0,0,0,0,0,5610.57446808511,0,0,0,0,3.8936170212766,29.8085106382979,0,0,5.5531914893617,0,0,0,0,0,0,0,0,0,0,28.468085106383,0,0,0,0,0,0,0,3.25531914893617,0,0,0,0,0,0,0,3.8936170212766,24.8936170212766,0,0,0,30736.9787234043,6.57446808510638,0,0,0,0,8.80851063829787,0,0,0,3240.76595744681,0,3.51063829787234,0,0,3.95744680851064,0,0,0,0,3859.85106382979,0,19.0851063829787,0,0,0,0,7.59574468085106,0,0,0,0,9.76595744680851,11.4255319148936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15864,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.2.1.1",602.666666666667,644.133333333333,553.866666666667,2892.93333333333,125.866666666667,13234.2496453901,1117.86666666667,3829.86666666667,722.4,6154,4558.46241134752,19.8723404255319,1307.2,7062.46666666667,25198.3687943262,27492.8,1708.26666666667,8215.2,85.0666666666667,9147.46666666667,802.4,26.6666666666667,5482.53333333333,226.4,96.5333333333333,177.912056737589,482.933333333333,14424.9333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,181.636879432624,823.2,193.866666666667,126.666666666667,1286.66666666667,19220.1333333333,382.133333333333,9332,1088.19574468085,1780.59574468085,0,2006.4,280,21444.1191489362,296.116312056738,95.2,9157.2,2633,785.066666666667,51.4723404255319,1468.8,65.0666666666667,1078.4,6374.64397163121,73.6,1161.54042553191,4145.06666666667,5202.66666666667,2006.10496453901,1620,4274.13333333333,1290.93333333333,0,4127.63404255319,12702.1333333333,6791.92340425532,890.133333333333,3689.86666666667,3310.4,135.2,6639.46382978723,346.133333333333,2700.26666666667,816.533333333333,172,2107.57730496454,2092.8170212766,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,101919,0,77.6,0,2894.4,2370.93333333333,8605.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,48211.5,4657.86666666667,476.8,702.933333333333,165.6,159486.766666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,16640,0,27747,0,65221.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X2.2.1.2",452,459.6,415.4,2195.2,94.4,10860.7829787234,838.4,2716.4,541.8,4231,3050.99574468085,19.8723404255319,980.4,2465.6,17433.7021276596,9558.8,1296.2,5166.4,63.8,3175.6,601.8,20,3147.8,169.8,72.4,138.178723404255,362.2,5146.2,734.2,0,2349.6,294.6,63.4,136.770212765957,617.4,145.4,95,965,6522.6,286.6,6999,816.795744680851,1339.59574468085,0,1504.8,210,21205.9191489362,223.182978723404,71.4,6151.4,1881,588.8,40.0723404255319,1101.6,48.8,808.8,5321.11063829787,55.2,871.740425531915,3108.8,3902,1505.23829787234,1215,3205.6,968.2,0,3739.03404255319,4481.6,5097.12340425532,667.6,2767.4,2482.8,101.4,4980.86382978723,259.6,1422.6,612.4,129,1582.31063829787,1059.0170212766,1226.6,1248.4,710.2,216.8,949.2,724.4,0,34493,0,58.2,0,2170.8,1778.2,2868.5,132.8,369.4,365,157.8,0,3000.6,16070.5,3493.4,357.6,527.2,124.2,53930.7,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,15124,0,9249,0,21965.2,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
